generation,individual,neg_auroc,latency_ms,peak_ram_mb,energy_mj,valid,error,candidate,metrics
5,20,-0.834126984126984,14.228848044077555,1839.125,9999.0,True,,"{""arch_spec"": {""family"": ""feature_recon"", ""input_size"": 192, ""depth"": 5, ""channels"": [32, 256, 32, 64, 64], ""kernel_size"": [7, 5, 3, 3, 5], ""block_type"": [""ir"", ""conv"", ""ir"", ""ds"", ""conv""], ""bottleneck_ratio"": [1.0, 2.0, 1.0, 0.5, 4.0], ""skip_connections"": [true, false, false, false, true], ""attention"": [""spatial"", ""spatial"", ""cbam"", ""spatial"", ""se""]}, ""quant_spec"": {""weight_bits"": 4, ""act_bits"": 6, ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 4, ""global_act_bits"": 6, ""layer_weight_bits"": [4, 4, 4, 6, 6], ""layer_act_bits"": [6, 4, 8, 6, 8]}}",{}
5,21,-0.8587301587301588,14.432836246490478,1797.6445,9999.0,True,,"{""arch_spec"": {""family"": ""unet"", ""input_size"": 224, ""depth"": 2, ""channels"": [32, 192], ""kernel_size"": [7, 3], ""block_type"": [""ds"", ""ds""], ""bottleneck_ratio"": [2.0, 2.0], ""skip_connections"": [false, false], ""attention"": [""spatial"", ""spatial""]}, ""quant_spec"": {""weight_bits"": 4, ""act_bits"": 8, ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 4, ""global_act_bits"": 8, ""layer_weight_bits"": [6, 8], ""layer_act_bits"": [6, 4]}}",{}
5,22,-0.8484126984126984,14.130645338694254,1858.5547,9999.0,True,,"{""arch_spec"": {""family"": ""feature_recon"", ""input_size"": 256, ""depth"": 2, ""channels"": [96, 192], ""kernel_size"": [7, 3], ""block_type"": [""ds"", ""ds""], ""bottleneck_ratio"": [0.5, 2.0], ""skip_connections"": [true, true], ""attention"": [""spatial"", ""eca""]}, ""quant_spec"": {""weight_bits"": [4, 4], ""act_bits"": [6, 6], ""symmetric"": false, ""per_channel"": false, ""mixed_precision"": true, ""global_weight_bits"": 8, ""global_act_bits"": 6, ""layer_weight_bits"": [4, 4], ""layer_act_bits"": [6, 6]}}",{}
5,23,-0.8388888888888889,13.454843648274739,1878.9961,9999.0,True,,"{""arch_spec"": {""family"": ""feature_recon"", ""input_size"": 256, ""depth"": 2, ""channels"": [96, 192], ""kernel_size"": [7, 3], ""block_type"": [""ds"", ""ds""], ""bottleneck_ratio"": [2.0, 2.0], ""skip_connections"": [false, false], ""attention"": [""se"", ""se""]}, ""quant_spec"": {""weight_bits"": [4, 4], ""act_bits"": [8, 8], ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": true, ""global_weight_bits"": 6, ""global_act_bits"": 4, ""layer_weight_bits"": [4, 4], ""layer_act_bits"": [8, 8]}}",{}
5,24,-0.8761904761904762,15.514613246917724,1879.8516,9999.0,True,,"{""arch_spec"": {""family"": ""patch_cnn"", ""input_size"": 224, ""depth"": 5, ""channels"": [192, 64, 16, 64, 24], ""kernel_size"": [3, 3, 7, 5, 7], ""block_type"": [""ir"", ""ir"", ""ir"", ""conv"", ""ir""], ""bottleneck_ratio"": [1.0, 6.0, 2.0, 4.0, 4.0], ""skip_connections"": [true, true, true, true, false], ""attention"": [""cbam"", ""eca"", ""se"", ""eca"", ""cbam""]}, ""quant_spec"": {""weight_bits"": 8, ""act_bits"": 8, ""symmetric"": false, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 8, ""global_act_bits"": 8, ""layer_weight_bits"": [8, 6, 4, 4, 8], ""layer_act_bits"": [4, 6, 6, 4, 6]}}",{}
5,25,-0.8460317460317459,13.95412368774414,1860.8242,9999.0,True,,"{""arch_spec"": {""family"": ""student_teacher"", ""input_size"": 192, ""depth"": 5, ""channels"": [16, 48, 24, 48, 256], ""kernel_size"": [5, 7, 5, 7, 7], ""block_type"": [""ir"", ""ir"", ""ir"", ""conv"", ""ds""], ""bottleneck_ratio"": [1.0, 2.0, 4.0, 1.0, 0.5], ""skip_connections"": [false, true, false, true, false], ""attention"": [""spatial"", ""none"", ""cbam"", ""spatial"", ""eca""]}, ""quant_spec"": {""weight_bits"": 4, ""act_bits"": 8, ""symmetric"": false, ""per_channel"": false, ""mixed_precision"": false, ""global_weight_bits"": 4, ""global_act_bits"": 8, ""layer_weight_bits"": [4, 6, 4, 4, 6], ""layer_act_bits"": [4, 6, 8, 4, 4]}}",{}
5,26,-0.8412698412698413,13.65503568649292,1851.5742,9999.0,True,,"{""arch_spec"": {""family"": ""patch_cnn"", ""input_size"": 256, ""depth"": 2, ""channels"": [32, 192], ""kernel_size"": [7, 3], ""block_type"": [""ds"", ""ds""], ""bottleneck_ratio"": [2.0, 2.0], ""skip_connections"": [false, false], ""attention"": [""spatial"", ""spatial""]}, ""quant_spec"": {""weight_bits"": [4, 6], ""act_bits"": [6, 4], ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": true, ""global_weight_bits"": 6, ""global_act_bits"": 8, ""layer_weight_bits"": [4, 6], ""layer_act_bits"": [6, 4]}}",{}
5,27,-0.8587301587301588,14.216780853271484,1863.0039,9999.0,True,,"{""arch_spec"": {""family"": ""autoencoder"", ""input_size"": 224, ""depth"": 2, ""channels"": [96, 96], ""kernel_size"": [7, 3], ""block_type"": [""ds"", ""ds""], ""bottleneck_ratio"": [2.0, 2.0], ""skip_connections"": [false, false], ""attention"": [""spatial"", ""spatial""]}, ""quant_spec"": {""weight_bits"": 4, ""act_bits"": 6, ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 4, ""global_act_bits"": 6, ""layer_weight_bits"": [4, 4], ""layer_act_bits"": [6, 4]}}",{}
5,28,-0.8698412698412699,14.869244798024495,1879.5312,9999.0,True,,"{""arch_spec"": {""family"": ""patch_cnn"", ""input_size"": 224, ""depth"": 5, ""channels"": [16, 16, 192, 16, 16], ""kernel_size"": [5, 7, 7, 3, 5], ""block_type"": [""ir"", ""ds"", ""ds"", ""conv"", ""conv""], ""bottleneck_ratio"": [2.0, 2.0, 0.5, 0.5, 0.5], ""skip_connections"": [false, false, false, false, false], ""attention"": [""spatial"", ""spatial"", ""none"", ""none"", ""none""]}, ""quant_spec"": {""weight_bits"": 4, ""act_bits"": 6, ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": false, ""global_weight_bits"": 4, ""global_act_bits"": 6, ""layer_weight_bits"": [4, 4, 4, 4, 4], ""layer_act_bits"": [6, 4, 4, 4, 4]}}",{}
5,29,-0.8587301587301587,13.709675693511963,1875.1719,9999.0,True,,"{""arch_spec"": {""family"": ""autoencoder"", ""input_size"": 224, ""depth"": 2, ""channels"": [96, 96], ""kernel_size"": [5, 7], ""block_type"": [""ir"", ""ds""], ""bottleneck_ratio"": [6.0, 1.0], ""skip_connections"": [true, false], ""attention"": [""cbam"", ""none""]}, ""quant_spec"": {""weight_bits"": [6, 8], ""act_bits"": [8, 6], ""symmetric"": true, ""per_channel"": true, ""mixed_precision"": true, ""global_weight_bits"": 6, ""global_act_bits"": 6, ""layer_weight_bits"": [6, 8], ""layer_act_bits"": [8, 6]}}",{}
5,30,-0.8682539682539683,13.652749824523926,1875.1875,9999.0,True,,"{""arch_spec"": {""family"": ""autoencoder"", ""input_size"": 224, ""depth"": 2, ""channels"": [96, 96], ""kernel_size"": [7, 3], ""block_type"": [""conv"", ""ds""], ""bottleneck_ratio"": [0.5, 2.0], ""skip_connections"": [true, true], ""attention"": [""spatial"", ""eca""]}, ""quant_spec"": {""weight_bits"": [4, 4], ""act_bits"": [6, 6], ""symmetric"": false, ""per_channel"": false, ""mixed_precision"": true, ""global_weight_bits"": 8, ""global_act_bits"": 6, ""layer_weight_bits"": [4, 4], ""layer_act_bits"": [6, 6]}}",{}
5,31,-0.8761904761904762,13.639745044708253,1880.1875,9999.0,True,,"{""arch_spec"": {""family"": ""autoencoder"", ""input_size"": 224, ""depth"": 4, ""channels"": [16, 128, 48, 128], ""kernel_size"": [7, 3, 3, 5], ""block_type"": [""conv"", ""ds"", ""conv"", ""ir""], ""bottleneck_ratio"": [0.5, 2.0, 0.5, 0.5], ""skip_connections"": [true, true, true, false], ""attention"": [""spatial"", ""eca"", ""se"", ""none""]}, ""quant_spec"": {""weight_bits"": [4, 4, 4, 6], ""act_bits"": [6, 6, 8, 4], ""symmetric"": false, ""per_channel"": false, ""mixed_precision"": true, ""global_weight_bits"": 8, ""global_act_bits"": 6, ""layer_weight_bits"": [4, 4, 4, 6], ""layer_act_bits"": [6, 6, 8, 4]}}",{}
